,ra,dec,label
25925,76.599634,-28.127268,1
31196,51.463443,-20.492333,0
21010,85.639128,-25.800055,1
26887,68.66494300000001,-48.063116,0
15604,60.470271999999994,-32.328161,1
1476,81.589642,-38.473473999999996,1
16278,317.356185,-50.084901,1
16219,34.661497,-13.248529999999999,1
1416,42.360351,-13.216859,0
31003,39.976566999999996,1.6117629999999998,1
14392,70.467902,-57.353968,1
26974,55.10332,-53.454207,0
11305,20.117237,-31.471218,0
3799,49.677874,-13.617547,0
10009,82.81932900000001,-61.324902,0
8554,327.13279700000004,-42.165639,1
4672,319.174661,-42.445117,1
13774,325.098151,-42.335396,0
7964,72.545132,-25.978217,0
22856,316.35230099999995,-52.532696,0
29626,73.67962800000001,-64.291831,0
13531,33.433577,-19.388195,1
29067,7.510966000000001,-27.058740000000004,1
32466,40.041482,-55.799354,1
16168,1.4652610000000001,-47.705642,1
4167,75.24023799999998,-17.533020999999998,0
25265,63.364973,-29.852179,1
4094,319.96337,-57.74398299999999,0
13027,85.265997,-42.890507,0
14626,12.759464,-6.536616,0
20003,8.272751,-32.203551000000004,1
4951,16.916708,-61.340865,1
818,0.805012,-42.758427000000005,1
28263,340.19275600000003,-64.57157,0
14608,317.65840299999996,-56.225176,0
2332,88.86999399999999,-54.10394599999999,1
31630,2.747395,-34.000803999999995,0
37655,349.395084,-42.368438,1
34172,55.176098,-32.341390999999994,0
28706,55.51426899999999,-29.797681,0
18007,42.817276,-35.245826,1
22200,20.616456,-19.636536,1
36755,315.294626,-43.670943,0
38912,41.104815,-37.748090000000005,1
10916,43.540916,-59.918188,0
16075,11.291508,-1.994514,1
15455,87.459751,-50.867395,1
16443,58.757934999999996,-62.293974,1
38530,86.990279,-28.98074,0
16455,28.879058,-14.449573000000001,1
26299,94.626153,-47.284329,1
20446,315.838117,-60.755855000000004,1
36543,38.749109000000004,-61.66613100000001,0
39005,59.61782,-59.523333,0
2486,79.83094200000001,-28.179241,0
35943,11.877086,-54.613187,0
19880,48.405955,-22.345994,0
9064,307.825636,-40.621066,0
32891,46.264001,-46.342411,1
21678,72.50069,-46.687098999999996,1
15415,317.34929900000003,-65.046929,1
36087,6.590503999999999,-57.015989000000005,1
19554,21.620406,0.551478,0
22390,20.70359,1.907591,0
9734,12.422278,-47.130523,1
1769,21.774396,-1.201019,1
5438,319.945169,-47.812715000000004,0
8712,299.446216,-55.282367,1
16360,70.200214,-37.380692,0
39905,39.591586,-1.324274,1
1800,327.312782,-1.757379,0
30462,23.780604999999998,-47.757267,1
7284,1.244178,-35.267579,0
34140,28.468929,-40.681599,0
23113,331.537107,-50.276922,1
32029,18.292675,-33.74347,1
15516,20.271441,-6.840151,0
37314,17.064519999999998,-15.886598000000001,0
24421,69.340252,-50.817197,1
22894,52.663472,-36.485924,1
4528,331.614416,-64.62196899999999,0
33132,18.561492,-46.705379,0
7604,34.714674,-41.787859000000005,1
9461,74.353899,-53.425298,1
3916,41.917895,-12.005664999999999,1
30664,0.651195,-34.04906,1
33037,338.244328,0.387456,0
35365,76.653373,-56.764335,0
21184,338.215154,-57.858819,1
1817,47.236869,-23.255265,0
2087,39.587871,4.032075,0
5236,356.341114,-43.774544,1
27822,26.609737,-52.993968,1
29641,324.488863,-55.846103,1
7132,96.092177,-44.522868,1
607,87.984775,-59.773045999999994,0
37619,43.935318,-34.76422,1
23414,64.517337,-19.960561,0
19159,341.201862,-48.022424,0
37621,26.081562,-33.394968,0
13616,14.825342000000001,-28.658414,1
31133,336.374616,-2.101801,0
39385,333.395427,-41.039592,0
24723,16.779856,-55.601342,1
27140,54.449375,-22.575523,1
11032,330.024312,-50.538292,1
15973,54.326736,-31.773806,0
26510,87.43776700000001,-35.532775,1
17272,308.41398,-52.54098199999999,0
10545,69.806508,-42.23321,1
26170,92.75060500000001,-45.141799,1
4912,28.591047999999997,-14.23838,1
23783,4.011358,4.077172,0
31131,57.893476,-46.589397,0
28566,38.795464,0.345445,1
29747,42.087499,-1.066776,0
29724,353.8993000000001,1.197281,0
11095,318.811605,-46.939734,0
23805,83.56191899999999,-58.397984,0
30221,22.828454999999998,-15.900429,1
38097,334.262824,-58.005590000000005,1
18881,7.8034729999999985,-35.906949,0
13303,309.812663,-44.372507,0
39504,336.735459,-48.494444,1
9442,2.540711,-3.2811480000000004,0
34650,26.966019,2.5329599999999997,0
21154,50.896828,-57.664694999999995,1
28972,75.170712,-47.383579,0
35884,9.456053,-47.119504,1
23302,86.74091800000001,-34.235475,0
1605,51.433403999999996,-52.112465,1
19318,55.465157,-46.071707,1
10692,16.005067999999998,-6.914205,1
17149,17.188474,-46.574532,1
34826,17.248732999999998,-34.058552,0
21071,49.502636,-57.102874,0
20146,81.20104099999998,-43.142591,0
29663,58.034349,-54.545567000000005,1
23304,310.188466,-40.110502000000004,1
11575,75.753348,-25.472555,0
6701,7.2746059999999995,-32.673514000000004,1
18766,27.337382,-2.152974,1
19625,19.691381,-23.934924,0
30458,349.891311,-42.74897,0
17133,11.966496000000001,-38.965513,0
35989,75.155333,-45.241181,0
32408,51.777541,-31.107529,1
15656,29.967467,-36.796445,0
4669,342.683873,-1.982939,0
30021,80.719015,-49.063964,0
34044,35.180926,-16.763834,1
36966,40.433021000000004,-6.8354409999999985,0
5568,318.873023,-45.187253000000005,0
33917,79.99313599999998,-63.130057,0
37952,21.065894,-17.614264000000002,1
2913,64.010205,-34.649386,1
3970,50.157914,-44.42391,0
11432,55.748315000000005,-23.013481,0
27716,26.491159999999997,-28.226018,1
25957,54.238869,-20.534559,0
19438,71.11807999999998,-44.601901,0
31442,329.032888,-1.489152,1
12271,32.422846,-26.218006,0
39854,32.556028000000005,-6.820164999999999,1
22662,18.280331,-31.524168,1
24536,51.617219,-36.953627000000004,1
4863,39.579997,-50.654133,1
30342,64.246874,-25.356525,1
13308,17.775164999999998,-45.650233,1
175,44.347138,-19.168322,0
16359,54.936616,-18.505752,0
10106,16.985924,-0.018397,1
21623,343.803352,-40.997727000000005,0
36530,344.18292599999995,-1.704146,0
33532,1.57312,-48.796627,1
11395,10.171127,-4.508063,1
17494,92.454239,-50.602296,0
27461,34.765297,-53.30945500000001,1
11729,16.009344,-0.8649030000000001,1
22563,15.503237,-6.867078,1
35505,42.66663,-21.570382000000002,1
21398,349.003807,-44.736340999999996,1
9744,9.509937,-27.535079,0
28202,40.527119,-12.355009,1
815,39.397506,-53.04881999999999,0
4900,82.915213,-25.670995,0
4965,50.096449,-24.097057999999997,0
26923,65.723343,-57.587855000000005,1
34331,18.100913000000002,-36.73426,0
5220,10.599597,-1.700074,1
32660,97.731278,-60.371411,0
13166,359.956439,-39.612854,0
39509,0.287785,-57.503674,1
54,32.628316,-12.012732000000002,1
27799,316.18824,-46.220304,1
2969,21.415975,-32.324352000000005,0
32412,66.842558,-41.135628999999994,0
12215,352.747173,-1.913907,0
2120,14.468692,-1.130023,0
1835,35.007496,-49.425969,1
33496,48.872584,-46.439823,0
21385,316.96557,-63.323921,0
26760,57.611842,-56.964243999999994,1
22123,39.0127,-53.953096,0
24123,67.148736,-46.878136,1
34831,13.545966,-19.925611,1
24211,324.9281,-58.625055,1
36505,321.53623500000003,-49.515198,0
36526,12.729211,-57.576008,0
12049,80.29378100000001,-59.873636,1
32726,79.842919,-32.730098,0
16648,319.478655,-48.421485,0
37761,38.499939000000005,-12.318308,0
17885,46.657961,-36.504298,0
39796,88.956541,-59.699297,0
16501,337.502614,-0.287821,0
12472,47.121275,-42.197096,0
16610,17.202267000000003,-15.968935,0
11388,81.02079300000001,-52.266117,0
8243,5.137065,-5.525633999999999,0
19204,55.914792000000006,-35.214112,0
1684,82.50192799999998,-35.577896,0
10297,7.793579999999999,-58.301473,1
12794,54.27756,-39.789882,0
18834,82.790412,-17.558239,1
34434,69.95733299999999,-31.036661,1
22925,20.892996,-31.574956,1
7959,3.10414,-61.618765,0
3356,28.835012,-9.15207,1
35818,306.436065,-46.151479,0
9206,31.352422999999998,-31.787018,1
38856,348.644538,-43.590563,0
33269,63.83541700000001,-49.624225,0
20413,45.020154,-30.581042,0
3374,9.846176,-6.042049,1
27421,351.885809,2.355823,1
32642,32.553834,-10.076394,1
25518,35.906968,-49.738557,1
14300,48.501842,-21.996765,0
12697,47.599843,-55.78259499999999,0
5382,10.464642999999999,-24.707038,1
17338,354.405572,-43.885209,1
23068,22.800864999999998,-27.320703,1
17713,323.43469500000003,-63.587186,0
3086,87.60367099999999,-45.261482,1
31750,67.078335,-59.29450799999999,0
30751,54.046729000000006,-15.395864999999999,1
26737,25.608620000000002,-12.688105,0
26702,306.44530699999996,-58.08185,1
8107,15.726969,-15.187331,0
4138,83.462524,-55.512988,1
2240,335.766957,-0.745884,0
8210,307.412008,-59.355439000000004,0
21074,93.817154,-60.569453,0
26148,41.815397999999995,-26.029619,1
27447,308.871918,-47.576184000000005,1
13842,30.865822,0.44045500000000004,0
23289,86.77343,-35.40272,1
1150,35.918760999999996,-24.288455,1
36244,97.427511,-59.335615000000004,1
22189,44.862955,-49.880326000000004,0
20954,320.92881,-52.68705,0
24476,352.336881,-43.153609,1
35645,339.431844,-62.639348,1
30698,355.460172,-47.910277,1
14617,55.000124,-18.395447,0
39828,98.592881,-59.653079000000005,0
24348,31.98366,-52.115072,0
25262,15.957319,-56.181101,1
22589,43.658709,-22.536322,1
8166,27.047962,-8.118119,0
1232,334.181593,-49.301787,0
30602,70.860997,-63.065870999999994,1
29027,13.137094,-6.271728,0
14237,37.232112,-16.140369,1
13436,314.899248,-48.989082,1
34576,5.041989,-52.305997,1
33,64.45423000000001,-60.870702,1
31245,86.812191,-33.423119,0
17780,17.016040999999998,-15.566623000000002,0
21365,46.13203,-41.446822999999995,1
963,21.747872,-37.220195000000004,1
9489,53.752841000000004,-24.036774,0
23071,38.452539,-39.709223,0
36942,343.607818,-59.690375,1
1471,19.578688,-17.18846,0
9635,28.282311,-10.695598,1
34019,90.496794,-56.909363,1
1172,56.722392000000006,-51.2578,0
2043,35.534107,-33.759471000000005,1
38901,52.674238,-43.405362,0
8913,77.09038000000001,-33.623902,0
27001,55.816959,-38.315106,0
37642,47.773829,-23.950962,0
25713,16.73173,-3.0411040000000003,0
33930,46.519535,-19.38054,0
9599,326.47152400000004,-1.000096,0
38270,324.926657,-2.330962,0
22529,27.850742999999998,-26.552834999999998,1
13044,355.764473,-61.973312,0
21990,15.504776000000001,-37.497673999999996,1
33938,344.76071,-64.474138,0
27481,76.55680100000001,-50.884935,1
29760,24.744475,-31.224629999999998,1
12497,18.506481,-31.758048,1
22989,61.391456000000005,-51.34815,0
11944,78.198977,-60.20364300000001,0
32979,33.906314,-9.107773,0
30785,46.97411,-40.63282,0
32222,334.242056,-52.575214,0
25382,73.945821,-54.175911,0
9977,41.098057,-28.952408000000002,1
23633,350.157381,-61.85819300000001,0
27619,66.47173599999999,-57.68887900000001,1
24234,76.262647,-42.069927,1
39199,94.34056600000001,-41.311027,0
7942,13.258833,-51.989703000000006,0
20137,56.602468,-56.813239,1
19038,2.164069,1.151825,0
9897,307.19352599999996,-60.166108,0
26339,71.848731,-18.400648,0
24208,4.090765,-35.845655,0
30672,49.778847,-25.181208,0
31686,354.32031800000004,-44.981358,1
2248,36.215946,-37.597756,0
26228,23.513375,-1.085547,0
37904,47.264327,-8.885537,0
34854,347.628478,-41.966763,1
22076,342.28288,-39.918533000000004,0
26963,346.288494,-43.093274,0
12104,343.94043999999997,2.088172,1
2773,32.154976999999995,-7.905253,0
34415,3.9965650000000004,-58.95425,1
35694,306.240461,-62.996928000000004,0
28932,47.489096999999994,-46.255423,0
22090,55.663108,-31.547391,0
5901,50.258518,-43.744528,0
23396,15.105955999999999,-0.674551,1
13410,358.779768,-47.412311,0
5536,46.941082,-53.004863,1
32114,55.069452000000005,-23.338565,1
12570,14.534068,-5.1340650000000005,0
19374,312.391754,-55.05874,1
13202,61.100716000000006,-47.471948,0
10123,30.398481,-25.314246,1
4183,1.544485,-44.944135,0
35856,44.010657,-14.226065,0
24903,4.945912,-49.450107,1
4358,77.869447,-49.63141,0
29411,90.46250500000001,-33.631916,0
12153,345.62276,2.452452,0
35564,346.789357,-0.669928,1
16808,20.664241,-16.801732,1
31816,7.765428999999999,-32.255863,1
3201,40.349889000000005,-10.134927000000001,1
4088,10.071997,-20.69605,0
35486,52.424528,-59.471486,0
19603,7.2258949999999995,-46.544978,1
27015,66.14970500000001,-62.655336,0
23614,86.972241,-25.521916,0
8134,54.469026,-16.325028,1
16322,36.903709,-24.32056,0
38951,357.77493599999997,-0.8885869999999999,0
22590,301.793636,-54.46864300000001,0
34765,335.57895099999996,-40.342589000000004,1
38559,42.007723,-25.870913,0
33826,64.96195399999999,-45.051596999999994,0
20818,331.39319900000004,-58.087586,1
33569,77.493697,-28.698890999999996,1
34153,74.88108100000001,-19.070192000000002,0
3158,24.887519,-10.544916,1
11130,46.202562,-22.451455,1
3841,327.051813,-45.470303,0
22084,96.039435,-55.137931,0
14921,27.218402,-23.765097,0
26933,58.582301,-43.061242,1
23297,10.33634,-36.410056,1
2077,25.692532,-2.912848,1
9357,41.235934,-22.184029000000002,0
8523,38.192965,-17.285693,0
9807,6.994675999999999,-25.547643,0
9387,55.9932,-23.573207,1
17663,29.122593,-2.220373,1
27074,53.653876000000004,-58.272457,0
23279,26.480991999999997,-25.785457,0
12804,76.376977,-18.821268,0
20917,54.706134,-34.578790000000005,0
4093,0.682321,-49.143615999999994,1
6866,1.4851370000000002,-38.051046,1
8695,19.075385,-1.526465,1
17650,332.015653,-51.014486,0
30634,42.631184000000005,-42.322009,1
14107,55.420646,-35.351607,1
18122,38.688767,-22.816789,0
20135,44.65639,-12.532222,1
20689,335.949726,-59.548884,0
26445,328.857837,-53.817041,1
18168,42.264548,-52.80086800000001,1
14868,314.67822,-48.438438,1
2025,55.445112,-31.084740000000004,0
8264,35.312058,-24.912218,1
25868,57.69515,-55.083177,1
6213,336.351794,-0.233853,0
27987,17.769704,-22.58681,1
3627,346.585246,-51.49931,0
12370,55.334426,-23.260987,1
30005,346.312345,-63.386287,1
20313,81.990284,-53.210335,1
10196,51.028726,-36.381714,1
15837,82.69749399999999,-23.052119,1
27394,88.95618,-50.502536,1
15650,48.223305,-15.226648,0
13826,29.795131,-0.484853,1
14606,39.377582000000004,-50.893159999999995,1
22169,33.966826,-31.18017,0
2368,345.968452,-65.21671599999999,0
9860,65.15304300000001,-51.220804,0
30985,18.539164000000003,-20.994496,0
191,62.561829,-23.991742000000002,1
2589,336.383074,-50.450137,0
19916,88.65460300000001,-29.112026,0
14443,12.952208,-5.070143,1
13807,54.385097,-35.83133,0
18790,17.550257000000002,-48.434247,1
17138,35.689316,-0.795367,1
1921,20.302464,-2.150802,1
31583,45.747665999999995,-29.263042,1
32935,23.961983,0.391306,1
10957,84.51357,-54.096593000000006,0
29490,41.610751,-47.181003000000004,1
33904,86.828453,-27.318738,0
38224,10.209217,0.031636000000000004,0
14425,313.844857,-56.875912,0
39052,78.194227,-46.682331,0
3082,47.126431,-62.195845,0
37742,74.991344,-23.170249,0
417,326.60994,-43.797764,0
1873,62.011244,-17.683901000000002,0
19047,92.109922,-35.919529,0
38017,27.140278000000002,-48.624657,0
35941,6.651014999999999,-63.804865,0
38261,12.55265,-24.3742,0
37958,40.361013,-14.696075,1
19680,50.19914,-16.509587,1
7188,40.543309,-26.981212,1
8947,65.789692,-53.258584,1
16323,344.975772,-46.329938,0
14982,36.908772,-37.196298,1
28071,55.524861,-13.586704000000001,1
35108,356.344679,-51.777986,1
6067,80.544179,-61.926095999999994,1
34323,90.251084,-43.078442,0
17984,41.903952000000004,-47.336445,0
15800,23.123109,-2.141833,1
4223,80.21712099999999,-26.422261,1
11306,69.213773,-52.561829,0
10640,316.40527000000003,-0.6615989999999999,1
16342,86.018698,-29.136615000000003,0
29087,64.29102900000001,-57.702543999999996,1
22063,92.07388,-56.404902,0
36006,26.28048,-43.622849,0
26655,1.7040529999999998,-50.502922999999996,1
712,356.439121,-41.384963,1
16372,1.577698,4.1346870000000004,1
2918,75.139065,-25.361299,0
9857,311.720024,-44.237708000000005,0
2974,89.087847,-37.882349,1
29927,39.942935,-50.588348,0
34310,94.949251,-58.245511,1
2608,34.794013,-7.730009,1
38095,17.650976,-1.371341,0
7762,58.30345500000001,-45.184542,0
22439,18.74729,3.229979,1
12999,31.313290999999996,-33.411112,1
10351,48.202599,-51.87191,1
27837,30.133015000000004,-56.198395999999995,1
32712,40.860518,-0.7481479999999999,1
15807,322.062938,-46.760426,1
5233,31.368521,-52.423379,1
33193,33.093841999999995,-13.861939999999999,1
35809,43.151276,3.1273470000000003,1
24300,322.17982,-1.5461049999999998,0
2045,19.842926000000002,-63.175731000000006,0
2858,37.784017,-62.08791899999999,1
28348,77.379115,-33.539479,1
22488,16.972185999999997,-46.332449,1
39257,77.934287,-24.491120000000002,0
27826,9.635824000000001,-54.17974399999999,1
23475,83.646476,-29.881349,1
7748,0.767891,-53.478013,1
4112,78.77407600000001,-57.183827,1
26479,313.14342400000004,-60.8422,1
2055,299.45649199999997,-55.272918000000004,1
19495,83.23633699999998,-54.295279,0
8277,43.856737,-0.45452200000000004,1
23713,44.23284,-13.914354000000001,0
16914,80.78374699999999,-62.432892,1
31319,44.689801,-34.945254,1
38086,317.063494,-43.769469,0
39196,339.41607400000004,-39.975645,0
19922,76.534418,-19.078412,1
16290,94.837743,-50.081915,0
3902,67.61116899999999,-53.713327,0
30748,82.061669,-24.671327,0
23513,1.8601130000000001,-0.127799,0
28302,334.014547,-52.740648,0
39607,41.129447,2.4726470000000003,0
15643,62.218651,-44.983855,1
31649,332.282218,-45.625039,1
33786,26.221052,-10.430658,0
36679,12.826575,-4.856719,1
8884,81.533877,-48.667567,1
15265,39.548,2.130507,1
12902,19.432898,-57.637809,0
3415,75.104933,-40.122944,1
13010,95.575953,-55.271146,0
16548,32.893834000000005,-7.877849,1
3399,340.83863199999996,-50.84879,0
22431,7.3423409999999985,-5.413982,0
4276,44.585796,-4.833111,0
23693,87.144277,-25.308401999999997,1
26818,26.771125,-6.111244,1
24574,75.792959,-46.981399,0
2421,16.291714000000002,-21.043261,0
2396,53.631609,-47.66757,1
5667,95.598124,-55.129432,0
24514,20.471895,1.564964,1
39569,28.383807,-62.063159,1
11935,352.81362,2.007512,0
3040,27.448801,-51.393971,1
14619,24.826417000000003,-0.684361,1
24538,49.005720000000004,-30.96138,0
11529,90.811971,-32.596253999999995,0
24547,44.508174,-3.241819,1
35607,19.229044000000002,-0.924272,1
26020,47.25453,-53.319782999999994,0
11233,59.44836899999999,-22.82902,1
31710,62.995858,-22.555154,0
27638,35.215182,-22.394838,0
31422,63.361541,-19.863297,0
33760,24.305907,-15.38435,0
16147,350.698916,-40.216657,0
15608,32.252814,-7.955095999999998,1
22106,23.938062,-39.388296999999994,1
18120,317.86879700000003,-46.280383,1
10866,18.542151,-36.595909999999996,1
26835,42.610533000000004,-22.69373,1
27945,17.829977,-17.01778,1
29275,353.286535,-60.58000799999999,0
30815,38.116627,-1.532234,0
9484,4.948238,-6.300055,0
39344,78.910125,-28.699329,0
20631,92.23984200000001,-32.313217,1
37588,309.41727599999996,-56.746611,0
35020,51.434438,-17.906775,0
25891,347.616756,-64.164128,1
19127,3.235898,-38.770271,1
15538,21.249824,-37.9422,1
34671,64.799251,-60.77645,0
8043,82.92824,-40.78119,0
1078,72.665749,-51.275517,1
29236,86.117006,-48.962286,1
1356,11.843928,-48.051049,1
37419,354.164038,-1.720436,1
18634,43.23209,-1.512207,1
23892,53.111831,-11.422904,0
5883,53.61503199999999,-21.918701000000002,0
33368,78.812634,-23.284951,1
32531,55.042619,-31.831528000000002,0
36856,37.994378000000005,-48.59686,0
7811,95.551526,-54.677717,0
30093,54.429549,-36.726096000000005,0
21610,37.03259,4.029324,1
21031,57.855337,-33.848341,1
15362,336.23418300000003,-47.812016,1
10177,73.786682,-20.219221,0
38659,53.221837,-39.081628,0
16800,71.329137,-35.859505,0
5571,40.597878,-1.164834,0
25362,76.56106199999998,-45.822476,0
7969,74.61420600000001,-28.387503999999996,1
6251,23.601854,-13.973945,0
20609,359.920168,0.924532,1
34165,0.188209,-46.958877,0
25590,20.92417,-29.567557,1
22474,66.047107,-62.998174,1
21888,94.205005,-43.574121000000005,1
23179,43.959291,-16.620300999999998,0
33727,15.752514999999999,-40.229366999999996,1
19741,17.444238000000002,-40.428818,0
15852,43.468077,-0.287097,0
29546,319.164539,-54.09098,1
28639,29.980384,-2.787364,0
5755,305.970147,-65.30234399999999,1
22299,341.32964100000004,-42.680054,1
38652,76.312399,-26.237512,0
5974,358.755613,-37.891803,0
28901,319.753254,-45.929212,0
13858,359.29244900000003,-59.227472,0
1929,24.135837,-41.472516,1
14097,335.599331,-59.76005,1
7385,55.628176,-52.900907999999994,1
9173,37.790773,-22.502485999999998,1
12464,344.56604,0.133969,0
21026,62.066174,-41.026253000000004,1
2592,26.125653,-22.112606,1
113,19.294048999999998,-0.044843,1
24246,63.985783,-31.629103000000004,1
22259,7.202905,0.339187,1
17871,315.93257,-54.275528,1
27894,53.659588,-22.312249,0
22310,350.415375,-52.470031000000006,0
34431,60.919576,-32.714395,0
18353,4.349054,0.645349,1
24774,322.078077,-1.6566939999999999,1
34073,20.039064,-4.998433,1
8199,19.711985000000002,-13.902470999999998,0
31204,314.985186,-50.635461,0
3688,306.513985,-54.739672,1
1510,59.574725,-46.708326,1
20439,52.372628000000006,-12.726776,1
36169,36.318941,-30.130497,0
34666,21.381796,-3.565521,0
19629,92.690313,-43.326444,1
39965,334.507621,-41.018696000000006,1
23591,53.309614,-37.820087,0
35004,43.138075,-56.540426000000004,1
32947,78.757876,-26.403270000000003,0
137,73.512656,-21.646753,1
19926,42.248007,-12.4024,1
1423,317.747748,-56.594451,0
30379,92.376957,-33.677461,0
12948,76.168196,-36.462353,0
17690,331.203673,-54.692866,0
21906,308.744643,-51.342242999999996,1
4678,50.313838,-13.417876000000001,1
29309,11.896804,-53.203589,0
21530,19.075127,-24.607573000000002,1
33401,41.093602000000004,-26.472811,0
1233,351.57239100000004,-1.966851,0
11190,18.6565,-19.779408,0
1270,88.20339200000001,-47.964890000000004,0
3056,25.85528,-44.871387,1
3439,89.81375,-35.232143,1
39776,30.112743,-54.871735,1
29076,52.797286,-37.367711,0
1198,63.022279000000005,-55.847937,1
32739,64.576544,-39.01911,0
16393,35.878359,-21.55875,1
21617,5.632869,-35.589479,0
6526,346.58931,0.183861,1
22330,15.52339,-38.956413,1
39465,14.893598999999998,-50.785528,0
6170,354.29829,-62.677772,1
12994,43.706227,2.1975439999999997,1
31511,52.195904999999996,-32.542548,1
4339,1.486366,-36.102699,0
21837,25.068511,-37.875136,0
33632,51.59604,-59.626175,1
1406,12.609314999999999,-47.124265,1
37049,49.945393,-19.516102,1
17200,54.77997,-18.987516,1
13107,359.35762,-41.065624,0
34137,74.615675,-21.580152,1
29637,28.196619000000002,-18.773399,0
26681,38.454593,4.668829,0
22749,56.784803000000004,-33.465482,0
31469,343.02621800000003,-42.5157,1
6922,19.757309,-17.075969999999998,0
445,74.79915799999998,-27.532215,0
11454,326.546538,-48.259027,0
3949,77.539548,-61.397796,1
25447,61.33896,-39.193118,1
21381,10.786964,-63.071606,0
1700,86.617037,-45.394396,1
2530,74.78978199999999,-37.764177000000004,1
33707,43.837417,-52.032,0
7598,7.742817999999999,-50.198591,0
4848,328.33206,-2.221223,0
29737,53.752324,-24.034733,1
17252,40.679662,-42.117197999999995,1
7616,25.183963000000002,-50.118974,1
35226,32.866121,-64.466739,1
21749,313.575374,-59.602849,0
990,1.7492569999999998,-50.412546,0
644,53.260725,-36.924075,1
36439,51.146135,-40.221866999999996,1
23003,54.937287,-11.1319,1
30365,24.09498,-2.8389279999999997,1
15862,321.16340299999996,-40.470974,1
21859,348.312754,-42.637202,0
982,305.54379,-45.472694,0
6932,349.664418,-1.34386,1
31230,32.984681,4.369821,0
17631,71.393574,-58.483075,0
9122,56.049813,-19.308645000000002,0
9377,359.028431,-36.582356,0
10080,34.513579,-15.009136999999999,1
24849,81.43634300000001,-29.570705,0
26476,87.33842299999999,-24.973688,1
28079,58.000893999999995,-19.036336,1
33001,337.015041,-57.162591000000006,0
8052,22.2574,-16.249340999999998,0
13895,72.523094,-43.615188,1
20489,2.864882,-36.025457,1
10480,76.658876,-29.290384000000003,1
5468,1.1943030000000001,-34.878834999999995,0
19753,318.46432200000004,-44.658,1
4602,27.095531,-24.189278,0
38263,54.978784,-22.9756,0
1176,333.12336600000003,-64.164247,0
10403,339.255645,-40.870497,1
39844,8.913618,-27.915640999999997,1
17708,336.569658,-0.910241,0
29498,96.214224,-58.985988,0
30875,23.632723000000002,-17.234562999999998,0
36053,33.436708,-57.429735,0
21510,55.05903000000001,-42.381627,1
19822,91.906024,-45.462397,0
22955,74.88186499999998,-24.192136,0
19196,7.469977,-0.975237,0
6107,305.200769,-50.768405,0
18522,8.349381,-56.752876,0
4666,59.05653,-33.07141,0
30097,58.965205000000005,-45.5339,0
26613,50.127336,-23.977804000000003,0
31543,11.034355,-2.751516,0
21824,88.765677,-61.499899,0
35761,66.76778900000001,-18.663719,0
39369,34.653486,-63.293149,1
12016,32.279920000000004,-29.841738,1
4353,335.064631,-50.118772,0
33515,31.685935,-35.740769,0
28642,16.905938,-60.921534,0
17443,40.745684000000004,-13.123742000000002,0
36828,311.695863,-48.100618,1
12437,45.437588,-10.6361,1
6214,82.11483100000001,-61.296651000000004,0
37793,94.340033,-46.55766,0
11726,27.520642,-62.514990000000004,0
35430,17.862957,-31.583000000000002,1
33890,70.045721,-56.81040600000001,0
1511,332.68152599999996,-58.405331999999994,1
4939,11.858282,5.254445,0
18758,43.839849,-27.821577,0
37988,15.692611,-5.154444,0
8364,309.243246,-64.65548799999999,0
39817,93.311957,-44.911626,0
28227,81.80703199999999,-33.827611,1
39585,75.17358899999998,-22.278096,0
1830,0.316454,-52.615016000000004,1
14574,32.003077000000005,1.3944590000000001,1
21007,68.591184,-25.601561,0
11869,15.310201000000001,-27.237990999999997,1
15614,87.853249,-55.321318000000005,1
20220,305.299036,-54.584598,1
19695,90.118593,-23.323589000000002,1
4053,84.770486,-41.183524,1
36955,34.99718,-43.96341,0
22524,58.066836,-36.309574,0
8475,33.077276,-44.607115,0
31738,327.555317,-47.398581,1
10493,325.01254700000004,-63.737275,0
28775,19.052577,-15.872141000000001,1
23962,24.888092,5.391901,1
38321,66.882918,-62.711776,0
13716,21.189460999999998,-21.529641,1
1671,17.61758,-14.453914000000001,1
37344,81.74793000000001,-29.123113,1
3020,35.615213,0.051153,1
18149,38.428913,-63.008584,0
13719,351.841048,-1.567991,0
30106,55.378572,-43.926737,0
1437,303.609719,-53.25598299999999,1
26615,23.009784,-16.664742999999998,1
21981,4.445163,-36.146806,0
5876,31.197431,-52.224924,1
12908,9.160337,-48.042761,1
20883,307.086158,-59.329161,0
25964,43.861986,4.276087,1
27218,55.369424,-13.462297,1
4727,55.120364,-55.118295999999994,1
23465,308.402748,-49.263085,0
30341,326.254057,-48.302166,1
29168,301.609664,-56.483367,0
23026,303.257092,-56.642295,0
16544,24.247682,-37.28217,1
2919,316.926177,-49.406246,1
21983,330.578543,-57.832105000000006,1
24819,49.457709,-59.43285,0
36862,51.897461,-55.521762,0
25542,64.280096,-49.62598,1
18981,327.01133,-40.247331,0
3378,0.376483,-0.052703,1
7901,26.927984999999996,-14.115599,0
37154,311.925491,-45.088367,0
380,15.521742000000001,-5.24491,1
16517,57.437589,-55.128826000000004,1
16977,49.392268,-41.148148,0
35383,13.709802999999999,-32.368947999999996,1
1483,49.362934,-32.437953,0
24668,51.877065,-49.418669,0
7240,78.397657,-39.508073,0
21856,85.364583,-37.048718,1
30042,66.106729,-58.177262,1
